ID,name,Sex,Age,Height,Weight,NOC,Year,Season,City,Sport,Medal
77573,Charles Felix McGrath,1,24,175,75,USA,1988,Winter,Calgary,Alpine Skiing,No
77576,"Matthew John ""Matt"" McGrath",1,32,182,115,USA,1908,Summer,London,Tug-Of-War,No
77576,"Matthew John ""Matt"" McGrath",1,32,182,115,USA,1908,Summer,London,Athletics,Silver
77576,"Matthew John ""Matt"" McGrath",1,36,182,115,USA,1912,Summer,Stockholm,Athletics,Gold
77576,"Matthew John ""Matt"" McGrath",1,44,182,115,USA,1920,Summer,Antwerpen,Athletics,No
77576,"Matthew John ""Matt"" McGrath",1,48,182,115,USA,1924,Summer,Paris,Athletics,Silver
77593,"Verne Voorhees ""Vern"" McGrew, Jr.",1,18,190,72,USA,1948,Summer,London,Athletics,No
77600,Edith Marie McGuire (-Duvall),0,20,173,59,USA,1964,Summer,Tokyo,Athletics,Silver
77600,Edith Marie McGuire (-Duvall),0,20,173,59,USA,1964,Summer,Tokyo,Athletics,Gold
77600,Edith Marie McGuire (-Duvall),0,20,173,59,USA,1964,Summer,Tokyo,Athletics,Silver
77607,Christi McHale,0,20,170,58,USA,2012,Summer,London,Tennis,No
77610,Jayne Marie McHugh (Gibson-),0,28,188,69,USA,1988,Summer,Seoul,Volleyball,No
77614,Lincoln Paul McIlravy,1,26,172,69,USA,2000,Summer,Sydney,Wrestling,Bronze
77615,"Charles Raymond ""Chick"" McIlroy",1,22,180,74,USA,1960,Summer,Roma,Water Polo,No
77615,"Charles Raymond ""Chick"" McIlroy",1,26,180,74,USA,1964,Summer,Tokyo,Water Polo,No
77618,Ned Leroy McIlroy,1,25,178,75,USA,1964,Summer,Tokyo,Water Polo,No
77619,"Charles Joseph ""Charley"" McIlvaine, Sr.",1,24,179,69,USA,1928,Summer,Amsterdam,Rowing,Gold
77624,"Martin Edward ""Marty"" McInnis",1,21,183,84,USA,1992,Winter,Albertville,Ice Hockey,No
77632,"James Stewart ""Jim"" McIntosh",1,26,185,81,USA,1956,Summer,Melbourne,Rowing,Silver
77633,Karen Stuart McIntosh (-Collins),0,24,165,57,USA,1964,Summer,Tokyo,Equestrianism,No
77633,Karen Stuart McIntosh (-Collins),0,24,165,57,USA,1964,Summer,Tokyo,Equestrianism,No
77645,"Elizabeth Geary ""Liz"" McIntyre",0,26,173,61,USA,1992,Winter,Albertville,Freestyle Skiing,No
77645,"Elizabeth Geary ""Liz"" McIntyre",0,28,173,61,USA,1994,Winter,Lillehammer,Freestyle Skiing,Silver
77645,"Elizabeth Geary ""Liz"" McIntyre",0,32,173,61,USA,1998,Winter,gano,Freestyle Skiing,No
77650,Megan Jean McJames,0,22,168,57,USA,2010,Winter,Vancouver,Alpine Skiing,No
77650,Megan Jean McJames,0,22,168,57,USA,2010,Winter,Vancouver,Alpine Skiing,No
77650,Megan Jean McJames,0,26,168,57,USA,2014,Winter,Sochi,Alpine Skiing,No
77650,Megan Jean McJames,0,26,168,57,USA,2014,Winter,Sochi,Alpine Skiing,No
77654,Antonio Ricardo McKay,1,20,183,77,USA,1984,Summer,Los Angeles,Athletics,Bronze
77654,Antonio Ricardo McKay,1,20,183,77,USA,1984,Summer,Los Angeles,Athletics,Gold
77654,Antonio Ricardo McKay,1,24,183,77,USA,1988,Summer,Seoul,Athletics,Gold
77670,"Charles ""Charlie"" McKee",1,26,179,79,USA,1988,Summer,Seoul,Sailing,Bronze
77670,"Charles ""Charlie"" McKee",1,38,179,79,USA,2000,Summer,Sydney,Sailing,Bronze
77671,Jothan Dunn McKee,1,24,177,73,USA,1984,Summer,Los Angeles,Sailing,Gold
77671,Jothan Dunn McKee,1,40,177,73,USA,2000,Summer,Sydney,Sailing,Bronze
77673,"Alexander Timothy ""Tim"" McKee",1,19,173,70,USA,1972,Summer,Munich,Swimming,No
77673,"Alexander Timothy ""Tim"" McKee",1,19,173,70,USA,1972,Summer,Munich,Swimming,Silver
77673,"Alexander Timothy ""Tim"" McKee",1,19,173,70,USA,1972,Summer,Munich,Swimming,Silver
77673,"Alexander Timothy ""Tim"" McKee",1,23,173,70,USA,1976,Summer,Montreal,Swimming,Silver
77676,"Gordon Riley ""Gordie"" McKellen, Jr.",1,18,160,65,USA,1972,Winter,Sapporo,Figure Skating,No
77683,Alice McKennis,0,20,167,68,USA,2010,Winter,Vancouver,Alpine Skiing,No
77690,"Dold Ward ""Don"" McKenzie, Jr.",1,21,186,80,USA,1968,Summer,Mexico City,Swimming,Gold
77690,"Dold Ward ""Don"" McKenzie, Jr.",1,21,186,80,USA,1968,Summer,Mexico City,Swimming,Gold
77695,Gordon Edmund McKenzie,1,29,172,61,USA,1956,Summer,Melbourne,Athletics,No
77695,Gordon Edmund McKenzie,1,33,172,61,USA,1960,Summer,Roma,Athletics,No
77717,"Matthew John ""Matt"" McKeon",1,21,188,89,USA,1996,Summer,Atlanta,Football,No
77725,"John Hansford ""Chip"" McKibben, II",1,27,195,95,USA,1992,Summer,Barcelo,Rowing,No
77728,"Thomas Douglas ""Tom"" McKibbon",1,32,188,83,USA,1972,Summer,Munich,Rowing,No
77730,David William McKienzie,1,33,193,95,USA,2012,Summer,London,Volleyball,No
77734,"Lawrence Raymond ""Larry"" McKillip",1,31,187,89,USA,1956,Winter,Corti d'Ampezzo,Bobsleigh,No
77734,"Lawrence Raymond ""Larry"" McKillip",1,39,187,89,USA,1964,Winter,Innsbruck,Bobsleigh,No
77734,"Lawrence Raymond ""Larry"" McKillip",1,39,187,89,USA,1964,Winter,Innsbruck,Bobsleigh,No
77739,"Arthur Frank ""Art"" McKinlay",1,24,186,79,USA,1956,Summer,Melbourne,Rowing,Silver
77740,John Dickinson McKinlay,1,24,186,82,USA,1956,Summer,Melbourne,Rowing,Silver
77741,Scott M. McKinley,1,19,183,75,USA,1988,Summer,Seoul,Cycling,No
77744,"Frank Edward McKinney, Jr.",1,18,184,74,USA,1956,Summer,Melbourne,Swimming,Bronze
77744,"Frank Edward McKinney, Jr.",1,21,184,74,USA,1960,Summer,Roma,Swimming,Silver
77744,"Frank Edward McKinney, Jr.",1,21,184,74,USA,1960,Summer,Roma,Swimming,Gold
77745,Kennedy McKinney,1,22,170,54,USA,1988,Summer,Seoul,Boxing,Gold
77747,"Richard Lee ""Rick"" McKinney",1,22,170,59,USA,1976,Summer,Montreal,Archery,No
77747,"Richard Lee ""Rick"" McKinney",1,30,170,59,USA,1984,Summer,Los Angeles,Archery,Silver
77747,"Richard Lee ""Rick"" McKinney",1,34,170,59,USA,1988,Summer,Seoul,Archery,No
77747,"Richard Lee ""Rick"" McKinney",1,34,170,59,USA,1988,Summer,Seoul,Archery,Silver
77747,"Richard Lee ""Rick"" McKinney",1,38,170,59,USA,1992,Summer,Barcelo,Archery,No
77747,"Richard Lee ""Rick"" McKinney",1,38,170,59,USA,1992,Summer,Barcelo,Archery,No
77748,Tamara Price McKinney,0,17,163,53,USA,1980,Winter,Lake Placid,Alpine Skiing,No
77748,Tamara Price McKinney,0,17,163,53,USA,1980,Winter,Lake Placid,Alpine Skiing,No
77748,Tamara Price McKinney,0,21,163,53,USA,1984,Winter,Sarajevo,Alpine Skiing,No
77748,Tamara Price McKinney,0,21,163,53,USA,1984,Winter,Sarajevo,Alpine Skiing,No
77748,Tamara Price McKinney,0,25,163,53,USA,1988,Winter,Calgary,Alpine Skiing,No
77748,Tamara Price McKinney,0,25,163,53,USA,1988,Winter,Calgary,Alpine Skiing,No
77751,"Daniel Duncan ""Dan"" McKinnon",1,33,185,95,USA,1956,Winter,Corti d'Ampezzo,Ice Hockey,Silver
77766,Erica Ashley McLain,0,22,173,62,USA,2008,Summer,Beijing,Athletics,No
77767,"Rodney Scott ""Rod"" McLain",1,23,190,64,USA,1984,Summer,Los Angeles,Canoeing,No
77767,"Rodney Scott ""Rod"" McLain",1,27,190,64,USA,1988,Summer,Seoul,Canoeing,No
77776,Brianne Lea McLaughlin,0,22,173,59,USA,2010,Winter,Vancouver,Ice Hockey,Silver
77779,"Jeffrey Dean ""Jeff"" McLaughlin",1,22,198,91,USA,1988,Summer,Seoul,Rowing,Bronze
77779,"Jeffrey Dean ""Jeff"" McLaughlin",1,26,198,91,USA,1992,Summer,Barcelo,Rowing,Silver
77782,Sydney McLaughlin,0,16,175,60,USA,2016,Summer,Rio de Janeiro,Athletics,No
77788,"Robert Lloyd ""Barney"" McLean",1,30,171,71,USA,1948,Winter,Sankt Moritz,Alpine Skiing,No
77788,"Robert Lloyd ""Barney"" McLean",1,30,171,71,USA,1948,Winter,Sankt Moritz,Alpine Skiing,No
77788,"Robert Lloyd ""Barney"" McLean",1,30,171,71,USA,1948,Winter,Sankt Moritz,Alpine Skiing,No
77797,"Matthew ""Matt"" McLean",1,24,198,100,USA,2012,Summer,London,Swimming,Gold
77810,Randal Sean Mclelland,1,22,175,81,USA,2008,Summer,Beijing,Shooting,No
77826,Melissa Therese McLinden (-Kleespies),0,24,185,66,USA,1988,Summer,Seoul,Volleyball,No
77844,Kevin Thomas McMahon,1,24,183,102,USA,1996,Summer,Atlanta,Athletics,No
77844,Kevin Thomas McMahon,1,28,183,102,USA,2000,Summer,Sydney,Athletics,No
77851,Sara McMann,0,23,167,62,USA,2004,Summer,Athi,Wrestling,Silver
77864,David Philip McMichael,1,23,172,68,USA,1984,Summer,Los Angeles,Hockey,No
77868,"William Willard ""Bill"" McMillan",1,23,183,91,USA,1952,Summer,Helsinki,Shooting,No
77868,"William Willard ""Bill"" McMillan",1,31,183,91,USA,1960,Summer,Roma,Shooting,Gold
77868,"William Willard ""Bill"" McMillan",1,35,183,91,USA,1964,Summer,Tokyo,Shooting,No
77868,"William Willard ""Bill"" McMillan",1,39,183,91,USA,1968,Summer,Mexico City,Shooting,No
77868,"William Willard ""Bill"" McMillan",1,43,183,91,USA,1972,Summer,Munich,Shooting,No
77868,"William Willard ""Bill"" McMillan",1,47,183,91,USA,1976,Summer,Montreal,Shooting,No
77870,Chantae McMillan,0,24,173,69,USA,2012,Summer,London,Athletics,No
77874,Kathy Laverne McMillan (-Ray),0,18,170,57,USA,1976,Summer,Montreal,Athletics,Silver
77877,"Robert Earl ""Bob"" McMillen",1,20,180,68,USA,1948,Summer,London,Athletics,No
77877,"Robert Earl ""Bob"" McMillen",1,24,180,68,USA,1952,Summer,Helsinki,Athletics,Silver
77879,"Charles Thomas ""Tom"" McMillen",1,20,212,95,USA,1972,Summer,Munich,Basketball,Silver
77882,James Arthur McMullen,1,17,189,83,USA,1956,Summer,Melbourne,Rowing,No
77883,Paul McMullen,1,24,190,82,USA,1996,Summer,Atlanta,Athletics,No
77885,"David ""Dave"" McMullin, III",1,24,178,79,USA,1932,Summer,Los Angeles,Hockey,Bronze
77885,"David ""Dave"" McMullin, III",1,28,178,79,USA,1936,Summer,Berlin,Hockey,No
77891,"Christopher ""Rick"" Mcir",1,24,195,91,USA,1996,Summer,Atlanta,Water Polo,No
77894,"James Henderson ""Jim"" Mclly",1,37,183,95,USA,1968,Summer,Mexico City,Shooting,No
77894,"James Henderson ""Jim"" Mclly",1,41,183,95,USA,1972,Summer,Munich,Shooting,No
77895,John Tsuyshi Mclly,1,28,170,86,USA,1984,Summer,Los Angeles,Shooting,No
77895,John Tsuyshi Mclly,1,32,170,86,USA,1988,Summer,Seoul,Shooting,No
77895,John Tsuyshi Mclly,1,36,170,86,USA,1992,Summer,Barcelo,Shooting,No
77895,John Tsuyshi Mclly,1,40,170,86,USA,1996,Summer,Atlanta,Shooting,No
77895,John Tsuyshi Mclly,1,44,170,86,USA,2000,Summer,Sydney,Shooting,No
77898,"John Joseph ""Don"" Mcmara, Jr.",1,32,192,97,USA,1964,Summer,Tokyo,Sailing,Bronze
77900,Julianne Lyn Mcmara (-Zeile),0,18,148,40,USA,1984,Summer,Los Angeles,Gymstics,No
77900,Julianne Lyn Mcmara (-Zeile),0,18,148,40,USA,1984,Summer,Los Angeles,Gymstics,Silver
77900,Julianne Lyn Mcmara (-Zeile),0,18,148,40,USA,1984,Summer,Los Angeles,Gymstics,Silver
77900,Julianne Lyn Mcmara (-Zeile),0,18,148,40,USA,1984,Summer,Los Angeles,Gymstics,No
77900,Julianne Lyn Mcmara (-Zeile),0,18,148,40,USA,1984,Summer,Los Angeles,Gymstics,Gold
77900,Julianne Lyn Mcmara (-Zeile),0,18,148,40,USA,1984,Summer,Los Angeles,Gymstics,No
77907,"Stuart ""Stu"" Mcy",1,27,171,65,USA,2008,Summer,Beijing,Sailing,No
77907,"Stuart ""Stu"" Mcy",1,30,171,65,USA,2012,Summer,London,Sailing,No
77907,"Stuart ""Stu"" Mcy",1,35,171,65,USA,2016,Summer,Rio de Janeiro,Sailing,No
77913,"Christopher Robert ""Chris"" McNeill",1,25,183,77,USA,1980,Winter,Lake Placid,Ski Jumping,No
77915,Lee Vernon McNeill,1,23,165,65,USA,1988,Summer,Seoul,Athletics,No
77925,"Joseph Turner ""Joe"" McNulty",1,22,180,66,USA,1972,Winter,Sapporo,Cross Country Skiing,No
77930,Holly S. McPeak (-Armato),0,27,170,62,USA,1996,Summer,Atlanta,Beach Volleyball,No
77930,Holly S. McPeak (-Armato),0,31,170,62,USA,2000,Summer,Sydney,Beach Volleyball,No
77930,Holly S. McPeak (-Armato),0,35,170,62,USA,2004,Summer,Athi,Beach Volleyball,Bronze
77932,Michael McPhail,1,30,183,89,USA,2012,Summer,London,Shooting,No
77932,Michael McPhail,1,34,183,89,USA,2016,Summer,Rio de Janeiro,Shooting,No
77939,Inika McPherson,0,29,165,52,USA,2016,Summer,Rio de Janeiro,Athletics,No
77940,Paige Arielle McPherson,0,21,173,65,USA,2012,Summer,London,Taekwondo,Bronze
77940,Paige Arielle McPherson,0,25,173,65,USA,2016,Summer,Rio de Janeiro,Taekwondo,No
77943,Heather McPhie,0,25,157,56,USA,2010,Winter,Vancouver,Freestyle Skiing,No
77943,Heather McPhie,0,29,157,56,USA,2014,Winter,Sochi,Freestyle Skiing,No
77950,Tony McQuay,1,22,181,72,USA,2012,Summer,London,Athletics,No
77950,Tony McQuay,1,22,181,72,USA,2012,Summer,London,Athletics,Silver
77950,Tony McQuay,1,26,181,72,USA,2016,Summer,Rio de Janeiro,Athletics,Gold
77957,"Michael Keith ""Mike"" McRae",1,29,185,81,USA,1984,Summer,Los Angeles,Athletics,No
77958,"Timothy Lerd ""Tim"" McRae",1,21,160,68.5,USA,1992,Summer,Barcelo,Weightlifting,No
77958,"Timothy Lerd ""Tim"" McRae",1,25,160,68.5,USA,1996,Summer,Atlanta,Weightlifting,No
77959,Marilyn Louise McReavy (-Nolen),0,23,183,64,USA,1968,Summer,Mexico City,Volleyball,No
77971,"Joseph Dean ""Joe"" McVein",1,27,188,79,USA,1984,Summer,Los Angeles,Handball,No
77971,"Joseph Dean ""Joe"" McVein",1,31,188,79,USA,1988,Summer,Seoul,Handball,No
77972,"Robert Patrick ""Bob"" McVey",1,23,190,96,USA,1960,Winter,Squaw Valley,Ice Hockey,Gold
77983,Hassan Mead,1,25,188,66,USA,2016,Summer,Rio de Janeiro,Athletics,No
77984,Andrea Bario Mead-Lawrence,0,15,173,59,USA,1948,Winter,Sankt Moritz,Alpine Skiing,No
77984,Andrea Bario Mead-Lawrence,0,15,173,59,USA,1948,Winter,Sankt Moritz,Alpine Skiing,No
77984,Andrea Bario Mead-Lawrence,0,15,173,59,USA,1948,Winter,Sankt Moritz,Alpine Skiing,No
77984,Andrea Bario Mead-Lawrence,0,19,173,59,USA,1952,Winter,Oslo,Alpine Skiing,No
77984,Andrea Bario Mead-Lawrence,0,19,173,59,USA,1952,Winter,Oslo,Alpine Skiing,Gold
77984,Andrea Bario Mead-Lawrence,0,19,173,59,USA,1952,Winter,Oslo,Alpine Skiing,Gold
77984,Andrea Bario Mead-Lawrence,0,23,173,59,USA,1956,Winter,Corti d'Ampezzo,Alpine Skiing,No
77984,Andrea Bario Mead-Lawrence,0,23,173,59,USA,1956,Winter,Corti d'Ampezzo,Alpine Skiing,No
77984,Andrea Bario Mead-Lawrence,0,23,173,59,USA,1956,Winter,Corti d'Ampezzo,Alpine Skiing,No
77988,Earle Elmer Meadows,1,23,185,72,USA,1936,Summer,Berlin,Athletics,Gold
77995,Mary Terstegge Meagher (-Plant),0,19,172,64,USA,1984,Summer,Los Angeles,Swimming,Gold
77995,Mary Terstegge Meagher (-Plant),0,19,172,64,USA,1984,Summer,Los Angeles,Swimming,Gold
77995,Mary Terstegge Meagher (-Plant),0,19,172,64,USA,1984,Summer,Los Angeles,Swimming,Gold
77995,Mary Terstegge Meagher (-Plant),0,23,172,64,USA,1988,Summer,Seoul,Swimming,No
77995,Mary Terstegge Meagher (-Plant),0,23,172,64,USA,1988,Summer,Seoul,Swimming,Bronze
77995,Mary Terstegge Meagher (-Plant),0,23,172,64,USA,1988,Summer,Seoul,Swimming,Silver
78116,Lauren Michele Meece,0,17,157,48,USA,2000,Summer,Sydney,Judo,No
78123,"William E. ""Bill"" Meek",1,39,180,68,USA,1992,Summer,Barcelo,Shooting,No
78123,"William E. ""Bill"" Meek",1,43,180,68,USA,1996,Summer,Atlanta,Shooting,No
78125,Patrick Meek,1,28,175,71,USA,2014,Winter,Sochi,Speed Skating,No
78125,Patrick Meek,1,28,175,71,USA,2014,Winter,Sochi,Speed Skating,No
78195,George Nicholas Mehnert,1,22,160,54,USA,1904,Summer,St. Louis,Wrestling,Gold
78195,George Nicholas Mehnert,1,26,160,54,USA,1908,Summer,London,Wrestling,Gold
78215,Cliff Meidl,1,30,187,86,USA,1996,Summer,Atlanta,Canoeing,No
78215,Cliff Meidl,1,34,187,86,USA,2000,Summer,Sydney,Canoeing,No
78267,"Catherine Michelle ""Katie"" Meili",0,25,170,61,USA,2016,Summer,Rio de Janeiro,Swimming,Bronze
78267,"Catherine Michelle ""Katie"" Meili",0,25,170,61,USA,2016,Summer,Rio de Janeiro,Swimming,Gold
78268,Launi Kay Meili (-Geddes),0,25,170,64,USA,1988,Summer,Seoul,Shooting,No
78268,Launi Kay Meili (-Geddes),0,25,170,64,USA,1988,Summer,Seoul,Shooting,No
78268,Launi Kay Meili (-Geddes),0,29,170,64,USA,1992,Summer,Barcelo,Shooting,No
78268,Launi Kay Meili (-Geddes),0,29,170,64,USA,1992,Summer,Barcelo,Shooting,Gold
78281,Gerek Lin Meinhardt,1,18,183,80,USA,2008,Summer,Beijing,Fencing,No
78281,Gerek Lin Meinhardt,1,21,183,80,USA,2012,Summer,London,Fencing,No
78281,Gerek Lin Meinhardt,1,26,183,80,USA,2016,Summer,Rio de Janeiro,Fencing,No
78281,Gerek Lin Meinhardt,1,26,183,80,USA,2016,Summer,Rio de Janeiro,Fencing,Bronze
78305,"Kimberley Claire ""Kimmie"" Meissner",0,16,160,45,USA,2006,Winter,Torino,Figure Skating,No
78390,James Laurence Melcher,1,32,183,63,USA,1972,Summer,Munich,Fencing,No
78390,James Laurence Melcher,1,32,183,63,USA,1972,Summer,Munich,Fencing,No
78424,"Harry Clemens ""Buddy"" Melges, Jr.",1,34,183,86,USA,1964,Summer,Tokyo,Sailing,Bronze
78424,"Harry Clemens ""Buddy"" Melges, Jr.",1,42,183,86,USA,1972,Summer,Munich,Sailing,Gold
78435,"Judith Ellen ""Judy"" Melick",0,18,168,57,USA,1972,Summer,Munich,Swimming,No
78435,"Judith Ellen ""Judy"" Melick",0,18,168,57,USA,1972,Summer,Munich,Swimming,Gold
78483,"Charles Lawrence ""Chuck"" Mellor",1,26,175,66,USA,1920,Summer,Antwerpen,Athletics,No
78483,"Charles Lawrence ""Chuck"" Mellor",1,30,175,66,USA,1924,Summer,Paris,Athletics,No
78486,Marq A. Mellor,1,28,183,86,USA,1996,Summer,Atlanta,Hockey,No
78488,"Samuel Alexander ""Sammy"" Mellor, Jr.",1,24,178,58,USA,1904,Summer,St. Louis,Athletics,No
78490,"Thomas Robert ""Tom"" Mellor",1,22,183,84,USA,1972,Winter,Sapporo,Ice Hockey,Silver
78531,Miranda Melville,0,27,157,50,USA,2016,Summer,Rio de Janeiro,Athletics,No
78532,"James Henry ""Pete"" Melvin",1,26,178,68,USA,1988,Summer,Seoul,Sailing,No
78546,Chellsie Marie Memmel (-Maier),0,20,160,54,USA,2008,Summer,Beijing,Gymstics,No
78546,Chellsie Marie Memmel (-Maier),0,20,160,54,USA,2008,Summer,Beijing,Gymstics,Silver
78546,Chellsie Marie Memmel (-Maier),0,20,160,54,USA,2008,Summer,Beijing,Gymstics,No
78571,James Austin Meul,1,24,178,71,USA,1912,Summer,Stockholm,Athletics,No
78583,Mark Stephen Mendelblatt,1,31,188,89,USA,2004,Summer,Athi,Sailing,No
78583,Mark Stephen Mendelblatt,1,39,188,89,USA,2012,Summer,London,Sailing,No
78591,Jon Mendes,0,18,175,73,USA,1998,Winter,gano,Alpine Skiing,No
78591,Jon Mendes,0,18,175,73,USA,1998,Winter,gano,Alpine Skiing,No
78591,Jon Mendes,0,18,175,73,USA,1998,Winter,gano,Alpine Skiing,No
78591,Jon Mendes,0,22,175,73,USA,2002,Winter,Salt Lake City,Alpine Skiing,No
78591,Jon Mendes,0,22,175,73,USA,2002,Winter,Salt Lake City,Alpine Skiing,No
78644,"Edward Eugene ""Ed"" Mendoza",1,23,167,60,USA,1976,Summer,Montreal,Athletics,No
78649,Jessica Mendoza (-Burks),0,23,173,66,USA,2004,Summer,Athi,Softball,Gold
78649,Jessica Mendoza (-Burks),0,27,173,66,USA,2008,Summer,Beijing,Softball,Silver
78660,Ruben Michael Mendoza,1,21,175,70,USA,1952,Summer,Helsinki,Football,No
78660,Ruben Michael Mendoza,1,25,175,70,USA,1956,Summer,Melbourne,Football,No
78726,Catherine Ann Menges (-Zagunis),0,23,175,67,USA,1976,Summer,Montreal,Rowing,No
78740,Carol Jean Menken-Schaudt,0,26,195,77,USA,1984,Summer,Los Angeles,Basketball,Gold
78752,Jenni N. Meno (-Sand),0,21,152,44,USA,1992,Winter,Albertville,Figure Skating,No
78752,Jenni N. Meno (-Sand),0,23,152,44,USA,1994,Winter,Lillehammer,Figure Skating,No
78752,Jenni N. Meno (-Sand),0,27,152,44,USA,1998,Winter,gano,Figure Skating,No
78837,"Raymond A. ""Ray"" Mercer",1,27,185,91,USA,1988,Summer,Seoul,Boxing,Gold
78838,"Eugene Leroy ""Roy"" Mercer",1,23,180,80,USA,1912,Summer,Stockholm,Athletics,No
78838,"Eugene Leroy ""Roy"" Mercer",1,23,180,80,USA,1912,Summer,Stockholm,Athletics,No
78844,"John William ""Jack"" Merchant",1,20,183,85,USA,1920,Summer,Antwerpen,Athletics,No
78844,"John William ""Jack"" Merchant",1,25,183,85,USA,1924,Summer,Paris,Athletics,No
78852,Scott Roger Mercier,1,24,190,77,USA,1992,Summer,Barcelo,Cycling,No
78864,"Richard Otis ""Dick"" Meredith",1,23,170,70,USA,1956,Winter,Corti d'Ampezzo,Ice Hockey,Silver
78864,"Richard Otis ""Dick"" Meredith",1,27,170,70,USA,1960,Winter,Squaw Valley,Ice Hockey,Gold
78869,"James Edwin ""Ted"" Meredith",1,20,175,71,USA,1912,Summer,Stockholm,Athletics,No
78869,"James Edwin ""Ted"" Meredith",1,20,175,71,USA,1912,Summer,Stockholm,Athletics,Gold
78869,"James Edwin ""Ted"" Meredith",1,20,175,71,USA,1912,Summer,Stockholm,Athletics,Gold
78869,"James Edwin ""Ted"" Meredith",1,28,175,71,USA,1920,Summer,Antwerpen,Athletics,No
78869,"James Edwin ""Ted"" Meredith",1,28,175,71,USA,1920,Summer,Antwerpen,Athletics,No
78870,Wayne Brent Meredith,1,24,175,80,USA,1964,Winter,Innsbruck,Ice Hockey,No
78878,Sarah Mergenthaler (-Chin),0,29,168,64,USA,2008,Summer,Beijing,Sailing,No
78931,Rick Merlo,1,26,191,98,USA,2008,Summer,Beijing,Water Polo,Silver
78948,Ned Alvin Merriam,1,23,178,61,USA,1908,Summer,London,Athletics,No
78949,"Robert M. ""Bob"" Merrick",1,29,185,66,USA,2000,Summer,Sydney,Sailing,Silver
78956,"Janice Melbourne ""Jan"" Merrill",0,20,165,52,USA,1976,Summer,Montreal,Athletics,No
78961,"Rold Marshall ""Ron"" Merriott",1,24,170,71,USA,1984,Summer,Los Angeles,Diving,Bronze
78962,Aries D'Andre Merritt,1,27,188,72,USA,2012,Summer,London,Athletics,Gold
78964,LaShawn Merritt,1,22,191,86,USA,2008,Summer,Beijing,Athletics,Gold
78964,LaShawn Merritt,1,22,191,86,USA,2008,Summer,Beijing,Athletics,Gold
78964,LaShawn Merritt,1,26,191,86,USA,2012,Summer,London,Athletics,No
78964,LaShawn Merritt,1,30,191,86,USA,2016,Summer,Rio de Janeiro,Athletics,No
78964,LaShawn Merritt,1,30,191,86,USA,2016,Summer,Rio de Janeiro,Athletics,Bronze
78964,LaShawn Merritt,1,30,191,86,USA,2016,Summer,Rio de Janeiro,Athletics,Gold
78982,"Kenneth Owen ""Ken"" Merten",1,23,186,80,USA,1968,Summer,Mexico City,Swimming,No
78982,"Kenneth Owen ""Ken"" Merten",1,23,186,80,USA,1968,Summer,Mexico City,Swimming,No
78991,David Pemberton Merwin,1,20,185,77,USA,1956,Summer,Melbourne,Canoeing,No
78993,"Suzanne ""Sue"" Merz",0,25,165,66,USA,1998,Winter,gano,Ice Hockey,Gold
78993,"Suzanne ""Sue"" Merz",0,29,165,66,USA,2002,Winter,Salt Lake City,Ice Hockey,Silver
79034,"Steven Michael ""Steve"" Mesler",1,27,188,98,USA,2006,Winter,Torino,Bobsleigh,No
79034,"Steven Michael ""Steve"" Mesler",1,31,188,98,USA,2010,Winter,Vancouver,Bobsleigh,Gold
79058,"Sheppard Norman ""Shep"" Messing",1,22,183,77,USA,1972,Summer,Munich,Football,No
79101,"Harriet Morris ""Holly"" Metcalf",0,26,172,74,USA,1984,Summer,Los Angeles,Rowing,Gold
79103,Malcolm Ward Metcalf,1,21,192,100,USA,1932,Summer,Los Angeles,Athletics,No
79103,Malcolm Ward Metcalf,1,25,192,100,USA,1936,Summer,Berlin,Athletics,No
79104,ncy Jean Metcalf (Meendering-),0,25,185,74,USA,2004,Summer,Athi,Volleyball,No
79109,Ralph Harold Metcalfe,1,22,180,82,USA,1932,Summer,Los Angeles,Athletics,Silver
79109,Ralph Harold Metcalfe,1,22,180,82,USA,1932,Summer,Los Angeles,Athletics,Bronze
79109,Ralph Harold Metcalfe,1,26,180,82,USA,1936,Summer,Berlin,Athletics,Silver
79109,Ralph Harold Metcalfe,1,26,180,82,USA,1936,Summer,Berlin,Athletics,Gold
79115,Linda Joan Metheny (-Mulvihill),0,17,156,49,USA,1964,Summer,Tokyo,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,17,156,49,USA,1964,Summer,Tokyo,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,17,156,49,USA,1964,Summer,Tokyo,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,17,156,49,USA,1964,Summer,Tokyo,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,17,156,49,USA,1964,Summer,Tokyo,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,17,156,49,USA,1964,Summer,Tokyo,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,21,156,49,USA,1968,Summer,Mexico City,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,21,156,49,USA,1968,Summer,Mexico City,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,21,156,49,USA,1968,Summer,Mexico City,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,21,156,49,USA,1968,Summer,Mexico City,Gymstics,No
79115,Linda Joan Metheny (-Mulvihill),0,21,156,49,USA,1968,Summer,Mexico City,Gymstics,No
